Date,Opening_Price,Highest_Price,Lowest_Price,Closing_Price,Adjusted_Closing_Price,Traded_Volume,Ticker_Symbol,Tweet_Content,sentiment
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,"tsla hey bulls lets get it tomorrow 600 by eod 

",0.0
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla about to go sky diving,0.0772
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla bulls that bought too early,0.0
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla holding a few puts through earnings,0.0
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla lets see if we are going up to 500 or down 100 from here before the election  if this goes up to 500 i will add more put for next year play,0.34
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla my puts already printing moneyyyyy  love the man elon but technically not looking good for the best stock in the world,0.7423
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla guess ill grab a fkn call seeing as how i always do the wrong thing,-0.7096
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla if earnings drop i hear elon is gonna hop on mad money,-0.6486
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla this is exactly why i sold my puts before market close,0.0
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla we all knew this was coming,0.0
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla fk you miss sp fifth consecutive profit for you,0.3182
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla how about we get a fill at 539 and we call it a day,0.0
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla same bears said itd never hit 2k a share this past summer when will they learn,0.296
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla last major positive er went up for 45 days buckle up,0.5984
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla ideally for call hodlers this catches a steady stream of upgrades for the next 24 hours,0.4215
2020-11-03,141.649993896484380000,144.160003662109380000,141.570007324218750000,142.779998779296880000,135.794692993164060000,5137700,WMT,wmt  126 shares in we should finish strong today and  tomorrow dow jones retail index is a full buy  uptrend signals on,0.6705
2020-11-11,261.920013427734400000,271.920013427734400000,261.204986572265600000,265.649993896484400000,262.126312255859400000,41699000,BABA,baba but its the amazon of china,0.2617
2020-11-11,261.920013427734400000,271.920013427734400000,261.204986572265600000,265.649993896484400000,262.126312255859400000,41699000,BABA,baba you guys bought the dip too early,0.0
2020-11-19,17.670000076293945000,18.250000000000000000,17.459999084472656000,18.190000534057617000,18.190000534057617000,44098300,CCL,ccl  so many bulls bought at the high lying saying they have been holding since 12 or so  its ok stop chasing go listen to when it all fall down by kanye west,-0.5244
2020-04-15,49.466667175292970000,50.208667755126950000,47.333332061767580000,48.655334472656250000,48.655334472656250000,353655000,TSLA,tsla almost hit 750 looks great,0.6249
2020-04-24,137.000000000000000000,137.570007324218750000,128.330001831054700000,128.979995727539060000,128.979995727539060000,35884700,BA,ba yall might just have to learn the hard way  market going back to ath sand this is reaching new lows,-0.1027
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla im ready    puts all da way,0.3612
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla wow anyone else watching this price action wow,0.8225
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla  just came here to laugh at the  aka shorters,0.5574
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla nice my calls are printing and my long term are just there lol,0.6808
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,"tsla 
satellite internet for the planet",0.0
2020-04-15,49.466667175292970000,50.208667755126950000,47.333332061767580000,48.655334472656250000,48.655334472656250000,353655000,TSLA,"tsla ran up 80 after hours when they beat delivery reports if they exceeded deliveriestheyre probably gonna beat earnings next week 

this stock is",0.0
2020-04-15,49.466667175292970000,50.208667755126950000,47.333332061767580000,48.655334472656250000,48.655334472656250000,353655000,TSLA,tsla and we rise again foolish bears buying these puts will never learn,-0.2732
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla  all be buying at 360 thanks,0.4404
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla beat was more significant than i was expecting  cant wait to see the margins,0.2716
2020-10-21,140.899993896484380000,144.316665649414060000,140.416671752929700000,140.880004882812500000,140.880004882812500000,97111500,TSLA,tsla bears  are still bsingwake up bearslmfao,0.0
2020-11-11,261.920013427734400000,271.920013427734400000,261.204986572265600000,265.649993896484400000,262.126312255859400000,41699000,BABA,baba break of 260 she wants to go to 250 get ready for some juicy juice and lets get some peking  and  for you,0.3612
2020-02-13,376.959991455078100000,385.369995117187500000,376.510009765625000000,381.399993896484400000,381.399993896484400000,4485400,NFLX,nflx most anticipated tv show of the year outside usa  is coming back,0.0
2020-03-04,118.959999084472660000,119.239997863769520000,115.480003356933600000,119.180000305175780000,118.792839050292950000,13842100,DIS,dis buy buy buy buy all the dips,0.0
2020-03-04,118.959999084472660000,119.239997863769520000,115.480003356933600000,119.180000305175780000,118.792839050292950000,13842100,DIS,dis probably continues going lower for coronavirus spreading if comes down 100 or lower then im all in,-0.5267
2020-04-02,8.010000228881836000,8.529999732971191000,7.800000190734863000,7.969999790191650000,7.969999790191650000,262061100,CCL,ccl lol its been weeks of bloodbath but the bulls on here trying to justify why they bought in,0.2263
2020-04-02,8.010000228881836000,8.529999732971191000,7.800000190734863000,7.969999790191650000,7.969999790191650000,262061100,CCL,ccl a bk is the only thing who can save these poor industries,0.0258
2020-05-18,126.180000305175780000,136.199996948242200000,125.800003051757800000,135.440002441406250000,135.440002441406250000,43781800,BA,"ba any pull back tomorrow or we will keep rocket  
like last time we went to 180 in 3 days",0.3612
2020-06-12,130.060501098632800000,131.074005126953120000,125.167503356933600000,127.250999450683600000,127.250999450683600000,108722000,AMZN,amzn not worth 2500 slowest shipping on the planet pure trash,-0.1695
2020-09-02,553.780029296875000000,556.500000000000000000,537.369995117187500000,552.840026855468800000,552.840026855468800000,5886900,NFLX,nflx 600 wild option play end of friday  printing i am not canceling my netflix subscription are you,0.34
2020-10-09,115.279998779296880000,117.000000000000000000,114.919998168945330000,116.970001220703120000,114.742095947265620000,100506900,AAPL,aapl  come on why wont you go down need these puts to print apple blasting so hard right now,-0.2183
2020-10-09,115.279998779296880000,117.000000000000000000,114.919998168945330000,116.970001220703120000,114.742095947265620000,100506900,AAPL,aapl iphone 12  will be stunning,0.3818
2020-10-16,168.161499023437500000,169.983001708984380000,158.000000000000000000,163.635498046875000000,163.635498046875000000,129488000,AMZN,amzn pathetic how deep we fall after a nice monday run  legit we dropped over 15 last month and now we cant even hold game for couple days,-0.2263
2020-10-16,168.161499023437500000,169.983001708984380000,158.000000000000000000,163.635498046875000000,163.635498046875000000,129488000,AMZN,amzn see you below 2000 soon,0.0
2020-11-17,144.399993896484380000,144.830001831054700000,142.559997558593750000,144.500000000000000000,144.030593872070300000,9354900,DIS,dis i just want to know why lol  it makes no sense who is buying,0.2263
2020-12-15,255.339996337890650000,255.679992675781250000,252.300003051757800000,255.110000610351600000,251.726135253906250000,16595600,BABA,baba how are the bulls doing,0.0
2020-10-09,115.279998779296880000,117.000000000000000000,114.919998168945330000,116.970001220703120000,114.742095947265620000,100506900,AAPL,aapl yeahhh 120 open on monday,0.0
2020-04-02,8.010000228881836000,8.529999732971191000,7.800000190734863000,7.969999790191650000,7.969999790191650000,262061100,CCL,ccl only fools will buy worthless equity that pays no dividends when its junk bond pays a coupon of 115,-0.8074
2020-10-09,115.279998779296880000,117.000000000000000000,114.919998168945330000,116.970001220703120000,114.742095947265620000,100506900,AAPL,aapl took debit spreads for the swing on news as well  been on fire and i also post every morning before market open,-0.0772
2020-02-04,177.139999389648440000,180.639999389648440000,176.309997558593750000,180.119995117187500000,173.570449829101560000,36433300,MSFT,msft lets take this back over 180 plusss,0.0
2020-03-31,63.900001525878906000,65.622497558593750000,63.000000000000000000,63.572498321533200000,62.081363677978520000,197002000,AAPL,aapl gorgeous deep green engulfing candles yes higher it wants,0.7717
2020-03-31,63.900001525878906000,65.622497558593750000,63.000000000000000000,63.572498321533200000,62.081363677978520000,197002000,AAPL,aapl buy the dip it was just cuomo being a cry baby again for the breaking news so algos just traded against it,-0.4767
2020-03-31,63.900001525878906000,65.622497558593750000,63.000000000000000000,63.572498321533200000,62.081363677978520000,197002000,AAPL,aapl all i need is 257  that all,0.0
2020-04-09,166.360000610351560000,167.369995117187500000,163.330001831054700000,165.139999389648440000,159.569808959960940000,51385100,MSFT,msft oh man im good,0.4404
2020-04-16,174.300003051757800000,177.279998779296880000,172.899993896484380000,177.039993286132800000,171.068420410156250000,50479600,MSFT,"msft had bought 6 180 calls for 33 cents expriring tomorrow 
yolo
",0.2732
2020-04-29,109.940002441406240000,112.699996948242200000,108.559997558593760000,112.250000000000000000,111.885353088378900000,20139800,DIS,dis  the best opportunity is to go to the parks at 50 capacity tired of park been packed all the time,0.6249
2020-04-29,109.940002441406240000,112.699996948242200000,108.559997558593760000,112.250000000000000000,111.885353088378900000,20139800,DIS,dis take off america needs disney open for the economy to survive people need a reason to get out of the house and disney will make it a safe environment to do so,0.4404
2020-04-29,109.940002441406240000,112.699996948242200000,108.559997558593760000,112.250000000000000000,111.885353088378900000,20139800,DIS,dis dont mess with the mouse,0.2755
2020-04-29,109.940002441406240000,112.699996948242200000,108.559997558593760000,112.250000000000000000,111.885353088378900000,20139800,DIS,dis when parks reopen they should have  in mask,0.0
2020-06-02,248.630004882812500000,252.720001220703120000,247.000000000000000000,252.710006713867200000,231.047225952148440000,5301000,HD,hd bullish on this but ex div date tomorrow going down some then i will get back in,0.0
2020-08-26,289.260009765625000000,292.480010986328100000,284.100006103515600000,291.959991455078100000,288.087341308593700000,19530300,BABA,baba oh no im so scared,-0.659
2020-08-26,289.260009765625000000,292.480010986328100000,284.100006103515600000,291.959991455078100000,288.087341308593700000,19530300,BABA,"baba makes me so proud 
not done yet",0.6113
2020-09-10,213.399993896484400000,214.740005493164100000,204.110000610351600000,205.369995117187500000,199.476577758789030000,35461500,MSFT,"msft good luck today people tough times dont last people do
lets go",0.6597
2020-12-10,264.079986572265600000,266.070007324218750000,262.109985351562500000,264.809997558593700000,246.175048828125000000,4234300,HD,hd wouldnt take profits nowwere just getting started bullss lets play some 270 target practice,-0.0015
2020-12-11,274.529998779296900000,276.480010986328100000,270.250000000000000000,273.549987792968750000,273.549987792968750000,14391400,FB,"fb 

stay at home stocks getting sold as pandemic is ending  vaccine announced and approved  lawsuits will mount an facebook will drop back down to 230 240 range  this is the time to buy puts",0.0258
2020-12-11,154.832992553710940000,155.933502197265620000,153.641006469726560000,155.820999145507800000,155.820999145507800000,61294000,AMZN,amzn monday its gonna breakout to 3118,0.0
2020-12-24,131.320007324218750000,133.460006713867200000,131.100006103515620000,131.970001220703120000,129.679718017578120000,54930100,AAPL,aapl i mean very simple on this one people supply and demand duh,-0.128
2020-04-09,166.360000610351560000,167.369995117187500000,163.330001831054700000,165.139999389648440000,159.569808959960940000,51385100,MSFT,msft buy at break above the blue line ttm sqz alert  patience bo is coming pt170,0.296
2020-04-29,109.940002441406240000,112.699996948242200000,108.559997558593760000,112.250000000000000000,111.885353088378900000,20139800,DIS,dis hahaha oh sherry where you go,0.5574
2020-01-03,29.366666793823240000,30.266666412353520000,29.128000259399410000,29.534000396728520000,29.534000396728520000,266677500,TSLA,tsla  i must rise to a level where winning does not elate  me and losing does not deflate me but its not going to happen today,0.1027
2020-01-03,29.366666793823240000,30.266666412353520000,29.128000259399410000,29.534000396728520000,29.534000396728520000,266677500,TSLA,tsla shorts are f u c k e d,0.0
2020-01-03,29.366666793823240000,30.266666412353520000,29.128000259399410000,29.534000396728520000,29.534000396728520000,266677500,TSLA,tsla dont short its a trap lol  see you at 7  up day,0.128
2020-01-03,29.366666793823240000,30.266666412353520000,29.128000259399410000,29.534000396728520000,29.534000396728520000,266677500,TSLA,tsla  not see anything like this with tesla stock in the last 3 years itll be an epic year in 2020 when model y roll out in summer,-0.2755
2020-01-03,29.366666793823240000,30.266666412353520000,29.128000259399410000,29.534000396728520000,29.534000396728520000,266677500,TSLA,tsla  can one hear the bear as it cries in the forest,-0.4019
2020-01-03,29.366666793823240000,30.266666412353520000,29.128000259399410000,29.534000396728520000,29.534000396728520000,266677500,TSLA,tsla ignore the clowns and bears  marvelous opportunity awaits the longterm bulls,0.6705
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla the steepening of this move has me licking my chops for some bull,0.0
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla reminds me of yesterdays pm just sayin,0.0
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla 5 yr chart when a stock doubles in less than 2 months its a good idea to ring the register or get slammed,0.4404
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla good morning longs how are those purchases near 500 looking now bahaha,0.4404
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla i think in honor of elon all the bears need to throw out the memes and we all post our own snaps wearing short shorts   on next drop,0.2732
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla is very overvalued drops like a rock soon,0.4144
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla tsla puts and aapl calls,0.0
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla making money  love to short this pig,0.6369
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,if your stock needs the ceo to tap dance instead of actually making a profit maybe you joined a cult  tsla,0.4404
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla ouch  honestly it will bounce back next week hope i can take a position,0.7096
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla ruh roh bullsthis is not looking good,-0.3412
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla suddenly bulls are not so sure anymore say hello to 450 sooner than you think,-0.3556
2020-02-26,212.889999389648440000,214.559997558593720000,209.750000000000000000,210.100006103515600000,191.668273925781250000,4190800,MCD,mcd 185190  cuza rice cake supply chain broken,-0.4767
2020-03-05,186.779998779296880000,188.990005493164100000,183.889999389648440000,185.169998168945300000,185.169998168945300000,19333400,FB,"fb  today will be telling if we can get a reversal which i think will happen off these levels the bottom is in 
and were looking at 205210 in the next two weeks",0.0
2020-03-05,186.779998779296880000,188.990005493164100000,183.889999389648440000,185.169998168945300000,185.169998168945300000,19333400,FB,fb  bears know this one will be the first to recover  it will be ferocious   backtoback days of over 4 moves  will most likely happen in the next week so plan accordingly,-0.1027
2020-03-05,186.779998779296880000,188.990005493164100000,183.889999389648440000,185.169998168945300000,185.169998168945300000,19333400,FB,fb 1875 supp is holding gap up coming,0.0
2020-03-11,69.347503662109380000,70.305000305175780000,67.964996337890620000,68.857498168945310000,67.242385864257810000,255598800,AAPL,aapl bounce back on the way,0.0
2020-03-11,69.347503662109380000,70.305000305175780000,67.964996337890620000,68.857498168945310000,67.242385864257810000,255598800,AAPL,aapl for some reason i think bears are rejoicing each time bad news hit about the virus,0.0772
2020-03-11,69.347503662109380000,70.305000305175780000,67.964996337890620000,68.857498168945310000,67.242385864257810000,255598800,AAPL,aapl since apple can no longer innovate they are going backwards with the iphone 9 fitted with a whopping 3gb of ram,-0.5897
2020-03-11,69.347503662109380000,70.305000305175780000,67.964996337890620000,68.857498168945310000,67.242385864257810000,255598800,AAPL,aapl you still think this is  a dip,0.0
2020-03-24,369.989990234375000000,372.929992675781300000,353.029998779296900000,357.320007324218750000,357.320007324218750000,11638700,NFLX,nflx big dogs bought puts today,0.0
2020-05-27,202.990005493164100000,202.990005493164100000,196.750000000000000000,201.179992675781250000,198.511474609375000000,23605400,BABA,baba youre right maybe i should leave baba alone ill pick on jd next time  10k posts and never touched the bear tag short or put never as i do well my own way gl ill be back at 188 to say i told you so,-0.5267
2020-07-15,185.539993286132800000,189.529998779296880000,181.250000000000000000,187.940002441406250000,187.940002441406250000,48044800,BA,ba all we need now is the wallstreetbets autists to hop on this train to trendy town,0.0
2020-07-15,185.539993286132800000,189.529998779296880000,181.250000000000000000,187.940002441406250000,187.940002441406250000,48044800,BA,ba folks need to calm down this will open at 183 trade in the 182  185 range and close at 184 theres my wild prediction for the day,-0.3818
2020-07-15,185.539993286132800000,189.529998779296880000,181.250000000000000000,187.940002441406250000,187.940002441406250000,48044800,BA,ba just watching no excitment would like to see 190s today,0.0772
2020-07-15,185.539993286132800000,189.529998779296880000,181.250000000000000000,187.940002441406250000,187.940002441406250000,48044800,BA,ba ladies and gents fasten your seat belts and prepare for take off,0.0
2020-07-15,185.539993286132800000,189.529998779296880000,181.250000000000000000,187.940002441406250000,187.940002441406250000,48044800,BA,ba was so close to selling this morning glad i didnt,0.4588
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl can you imagine this going to 500 before split,0.0
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl cant wait till this splits 1 to 4 cashhhhhh only cash attracts cashhhhhhh,0.4019
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl told yall to buy calls at 435 a few days ago  whos running to the bank rn  with me on paper lol  450 then 475 then 500 ladies and gents,0.4215
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl i dont think im getting my dip  then ill average up,-0.4215
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl is it a 470 price thatll give a 2t valuation thats insane lol all in,0.0258
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl all these analysts downgrading apple  missed the move and now want 41 split shares for cheap not gonna happen before it splits if you want lower prices shares wait on split,0.1531
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl no point in selling mfs,-0.296
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl   46777  2 trillion,0.0
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl  congratulations longs you have forrest gumped your way to riches,0.8074
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl cant believe i sold my 385 calls last friday,0.0
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl and we still have 55 minutes left,0.0
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl  i was wet before but now im 100 cumming,0.0
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl they should change it to 51 split,0.0
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl this is a fxcking juggernaut on crack and speed,0.0
2020-08-17,116.062500000000000000,116.087501525878900000,113.962501525878900000,114.607498168945330000,112.424575805664060000,119561600,AAPL,aapl the bulls are so funny  love you guys,0.8489
2020-08-17,116.062500000000000000,116.087501525878900000,113.962501525878900000,114.607498168945330000,112.424575805664060000,119561600,AAPL,aapl  too many new comer rookies with no understanding of fundamentals  in apple right now,-0.296
2020-09-18,37.529998779296880000,37.819999694824220000,36.700000762939450000,37.189998626708980000,31.818559646606445000,46853800,XOM,xom its breaking through yall last strong support that play like 3 days ago was exxon playing defense still no reason to be optimistic here yet,0.9062
2020-10-05,113.910003662109380000,116.650001525878900000,113.550003051757800000,116.500000000000000000,114.281051635742200000,106243800,AAPL,aapl bears be like tomorrow morning,0.3612
2020-10-05,113.910003662109380000,116.650001525878900000,113.550003051757800000,116.500000000000000000,114.281051635742200000,106243800,AAPL,"aapl i guess no more discounts for me  
you guys said 85 didnt you already was ready to put tons of money at this price",0.0772
2020-10-05,113.910003662109380000,116.650001525878900000,113.550003051757800000,116.500000000000000000,114.281051635742200000,106243800,AAPL,aapl nice u cup forming could see it 125 by december,0.4215
2020-10-05,113.910003662109380000,116.650001525878900000,113.550003051757800000,116.500000000000000000,114.281051635742200000,106243800,AAPL,aapl trump leaving the hospital hello green day tomorrow,0.0
2020-10-05,113.910003662109380000,116.650001525878900000,113.550003051757800000,116.500000000000000000,114.281051635742200000,106243800,AAPL,aapl hell of a day bulls,-0.6808
2020-10-05,113.910003662109380000,116.650001525878900000,113.550003051757800000,116.500000000000000000,114.281051635742200000,106243800,AAPL,aapl fasten your seatbelt its about to shoot up to 125 eow,-0.34
2020-10-30,274.500000000000000000,276.700012207031250000,259.100006103515600000,263.109985351562500000,263.109985351562500000,47247800,FB,fb wait so they had 22 revenue growth and added nearly 12 million advertisers during the quarter that had the ad boycott happened,0.0772
2020-10-30,274.500000000000000000,276.700012207031250000,259.100006103515600000,263.109985351562500000,263.109985351562500000,47247800,FB,fb yay  an upgrade to 330,0.5267
2020-10-30,274.500000000000000000,276.700012207031250000,259.100006103515600000,263.109985351562500000,263.109985351562500000,47247800,FB,fb biden loves    no debate,0.3612
2020-11-16,260.420013427734400000,262.570007324218750000,257.029998779296900000,258.309997558593700000,254.883682250976560000,20864200,BABA,baba short this  looking for 235 to test the moving average,0.0
2020-11-16,260.420013427734400000,262.570007324218750000,257.029998779296900000,258.309997558593700000,254.883682250976560000,20864200,BABA,baba seriously everyone right now including me,-0.1779
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla havent you ever heard short the first red day on big volume,0.0
2020-01-10,32.119331359863280000,32.329334259033200000,31.579999923706050000,31.876667022705080000,31.876667022705080000,194392500,TSLA,tsla if it drops to 420 i might buy a tesla car  with the profits,0.4404
2020-03-05,186.779998779296880000,188.990005493164100000,183.889999389648440000,185.169998168945300000,185.169998168945300000,19333400,FB,fb sold my puts this morning for big gains and bought 190 calls if it breaks 189 today off we go,0.34
2020-05-27,202.990005493164100000,202.990005493164100000,196.750000000000000000,201.179992675781250000,198.511474609375000000,23605400,BABA,baba really hope this closes green then the bounce off the trend line will be confirmed and out of the way no reason to sell my calls when theyre already worthless,-0.228
2020-07-15,185.539993286132800000,189.529998779296880000,181.250000000000000000,187.940002441406250000,187.940002441406250000,48044800,BA,ba when this goes back to 188 im gona say who sold at the morning dip,0.0
2020-07-15,185.539993286132800000,189.529998779296880000,181.250000000000000000,187.940002441406250000,187.940002441406250000,48044800,BA,ba trying to say something this is a money multiplier when it starts will move quick transportation sector moving together today im waiting to pull trigger here,0.0
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl thats it apples are my favorite fruits from now on,0.4588
2020-10-30,274.500000000000000000,276.700012207031250000,259.100006103515600000,263.109985351562500000,263.109985351562500000,47247800,FB,"fb another one  its raining upgrades
",0.0
2020-03-11,69.347503662109380000,70.305000305175780000,67.964996337890620000,68.857498168945310000,67.242385864257810000,255598800,AAPL,aapl fun times  no panic,0.7186
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,"breaking news aapl beats elon musk and richard branson into space  
",0.0
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,aapl i see my advice on those august 21 calls was i right or was i right  yolo the hell out that play right,-0.2732
2020-08-06,110.404998779296880000,114.412498474121100000,109.797500610351560000,113.902496337890620000,111.531921386718760000,202428800,AAPL,"aapl we need 463464 for 2 trillion market cap
lets do it today only",0.0
2020-02-10,56.439998626708980000,57.049999237060550000,56.340000152587890000,57.020000457763670000,52.495532989501950000,4281200,TSM,tsm glad i sold my puts from my strangle and went into calls probably a big day in the taiwanese market tomorrow and we see 58,0.4588
2020-02-18,218.550003051757800000,220.850006103515600000,217.509994506835970000,220.520004272460900000,217.594955444335970000,12987000,BABA,baba here comes the beginning of the true post er run,0.4215
2020-03-18,87.589996337890620000,89.339996337890620000,79.069999694824220000,88.800003051757810000,88.511535644531250000,43592500,DIS,"dis bad conditions of general market  craziness coronavirus will last at least 6 months and recession coming 
stock price will drop to 80",-0.875
2020-03-18,87.589996337890620000,89.339996337890620000,79.069999694824220000,88.800003051757810000,88.511535644531250000,43592500,DIS,dis oh my god these puts are on fire,-0.0772
2020-03-18,87.589996337890620000,89.339996337890620000,79.069999694824220000,88.800003051757810000,88.511535644531250000,43592500,DIS,dis you guys having fun im having fun,0.765
2020-03-18,87.589996337890620000,89.339996337890620000,79.069999694824220000,88.800003051757810000,88.511535644531250000,43592500,DIS,dis when to buy more puts,0.0
2020-03-18,87.589996337890620000,89.339996337890620000,79.069999694824220000,88.800003051757810000,88.511535644531250000,43592500,DIS,dis my puts are gonna nut overnight,0.0
2020-03-20,119.500000000000000000,122.790000915527340000,111.889999389648440000,113.970001220703120000,107.477615356445330000,18474500,WMT,wmt cant hold gains going to 80,-0.2584
2020-03-20,119.500000000000000000,122.790000915527340000,111.889999389648440000,113.970001220703120000,107.477615356445330000,18474500,WMT,wmt i want to know where all the guys who told me it was going to pop and my 120 put was crap im laughing with my 500,0.2263
2020-04-02,151.860000610351560000,155.479995727539060000,150.360000610351560000,155.259994506835940000,150.023086547851560000,49630700,MSFT,msft put some pressure on that we got a bleeder,-0.296
